<<<<<<< HEAD
kills,rand,cum_sum,mean
6,0.9506814768903844,103782,5.467966280295047
8,0.9507974039716055,103790,5.468099678625994
4,0.9509002455372086,103794,5.468022336950796
0,0.9509060634556964,103794,5.467734288573987
0,0.9509137846524046,103794,5.467446270543616
5,0.9509398589516996,103799,5.467421648670003
3,0.9509451257514467,103802,5.467291688612662
6,0.95113176310738,103808,5.467319745088745
0,0.9512996174326751,103808,5.467031809563935
1,0.951339836908816,103809,5.466796566433199
7,0.9513595986577398,103816,5.466877303844129
6,0.9514867036077562,103822,5.466905376230846
4,0.9515936450450685,103826,5.466828138163438
7,0.951717493344358,103833,5.466908861159374
4,0.9517633880835565,103837,5.466831631041382
4,0.951764953608683,103841,5.466754409055015
6,0.951925896152698,103847,5.466782480522215
11,0.9519341250235468,103858,5.467073748486603
6,0.9519366007229659,103864,5.467101800189494
7,0.9519381281894808,103871,5.467182483288594
5,0.9519882446828927,103876,5.467157894736842
2,0.9520722164325601,103878,5.466975422346192
4,0.9521536899594848,103882,5.46689822123987
1,0.952190511394919,103883,5.466663158448666
6,0.9522463700496677,103889,5.466691222900442
5,0.9522675652437121,103894,5.466666666666667
0,0.9523145718467237,103894,5.466379038198464
6,0.9524036233563893,103900,5.466407113168833
0,0.9524190171258137,103900,5.4661195286195285
6,0.9524536779556678,103906,5.466147614287969
1,0.9525374473549632,103907,5.465912677538138
12,0.9525674182159981,103919,5.466256377886487
16,0.9525744664691189,103935,5.466810435514412
3,0.9525932270012837,103938,5.466680692157997
8,0.9526082809995318,103946,5.466813926580414
1,0.9526152295406325,103947,5.466579016565869
0,0.9526203126948077,103947,5.466291543962979
6,0.9526713778299222,103953,5.4663196087711
4,0.9526801548942194,103957,5.4662425070985385
1,0.9527562452397669,103958,5.466007676533993
5,0.9527811514364424,103963,5.465983175604626
1,0.9528011676207552,103964,5.465748383365754
0,0.9529678932111078,103964,5.465461045105667
13,0.953036736000351,103977,5.465857120328024
3,0.9530824890438159,103980,5.465727502102607
0,0.9530974587736566,103980,5.465440210249671
13,0.9531261089095749,103993,5.46583622411437
5,0.9531386637817062,103998,5.465811741209859
18,0.9531420782693206,104016,5.466470464578516
7,0.9531538683563936,104023,5.466551053654948
13,0.9531861250557723,104036,5.466946925906464
0,0.9532434499635764,104036,5.466659660553833
0,0.9532736537335788,104036,5.466372425388819
1,0.9532813004989373,104037,5.466137760731361
2,0.9533464294624665,104039,5.465955658295681
4,0.9533565181334281,104043,5.465878644602049
7,0.9533714897709851,104050,5.465959235133432
17,0.9533824378966408,104067,5.466565110048852
13,0.9533923707913883,104080,5.4669608152116815
0,0.9534240251695048,104080,5.4666736698356
14,0.9534316413502926,104094,5.467121848739496
10,0.9535040001135315,104104,5.46735990756788
2,0.9535229231782489,104106,5.467177817456149
1,0.9535557070927209,104107,5.46694323373418
10,0.9536408304406689,104117,5.467181264440244
4,0.9536860055129985,104121,5.467104226831189
5,0.9537322231559314,104126,5.467079701774651
2,0.9538378938523873,104128,5.466897674174411
3,0.9538461069628668,104131,5.466768164636707
5,0.9539155885466339,104136,5.466743661084571
7,0.9539978896684107,104143,5.466824146981628
8,0.9540003853961329,104151,5.466957115112067
9,0.9540955740297278,104160,5.467142557211841
2,0.9540980014813669,104162,5.466960583635123
4,0.9542644886214889,104166,5.466883593996012
0,0.9542728655760273,104166,5.46659669378116
7,0.9543044009939805,104173,5.466677162048699
11,0.9543078161087648,104184,5.46696751849714
28,0.9543384214468633,104212,5.4681498583272115
2,0.9543649376179258,104214,5.467967889186212
3,0.9544786327585916,104217,5.467838405036726
9,0.954486980132922,104226,5.468023713341378
1,0.9545181228298533,104227,5.4677893190641065
1,0.9546530064484869,104228,5.467554949378377
0,0.9546867372858506,104228,5.467268149391523
2,0.9547222383515702,104230,5.467086283766063
2,0.9547472496221437,104232,5.466904437218084
1,0.9548363387770514,104233,5.466670163109036
0,0.954841398273109,104233,5.466383469687434
5,0.9548539690519496,104238,5.46635901200902
0,0.9550211749076886,104238,5.466072364971159
14,0.9550844203963786,104252,5.4665198468879455
6,0.9550915049642749,104258,5.4665478187919465
5,0.9551360495153626,104263,5.466523357625963
1,0.9551381837139848,104264,5.4662891894725805
7,0.9552218463087363,104271,5.466369593709043
6,0.9553178060712498,104277,5.46639756762424
2,0.9553917396507975,104279,5.466215862032814
15,0.9554673784465733,104294,5.466715588636125
14,0.9555044065886777,104308,5.467162849205933
8,0.9555280905432461,104316,5.467295597484276
9,0.9556347352605182,104325,5.467480740003144
7,0.955638591438076,104332,5.4675610523005975
2,0.9557510993376267,104334,5.467379342870617
5,0.9558294706026741,104339,5.467354852232236
1,0.9559403283707615,104340,5.467120775478124
0,0.9559757955688598,104340,5.466834328827413
10,0.9560248061410689,104350,5.467071828993556
4,0.9560693747483009,104354,5.4669949706621965
8,0.9561027438120127,104362,5.467127665147467
0,0.9561116872565246,104362,5.466841278156103
4,0.956120559240166,104366,5.466764443978838
9,0.9562022238060257,104375,5.466949507647182
16,0.9562190697941667,104391,5.467501178442361
0,0.9562803248110477,104391,5.467214831884362
0,0.9562868144216433,104391,5.466928515318146
2,0.9563698276214397,104393,5.466746962714705
2,0.9563832837720185,104395,5.466565429124993
14,0.9563856476898448,104409,5.4670122525918945
4,0.9564316395012648,104413,5.466935441646159
9,0.9564776332349482,104422,5.467120418848167
2,0.9564959314405822,104424,5.466938903722318
9,0.9565584445106011,104433,5.467123861375772
1,0.956680257461676,104434,5.466890017274774
0,0.956731435790922,104434,5.4666038525963145
5,0.956744526567642,104439,5.466579429468726
0,0.9567479164824355,104439,5.466293311001779
4,0.9567661093216105,104443,5.466216569843513
9,0.9567777816947155,104452,5.4664015072221055
7,0.9568050315641924,104459,5.466481762520279
18,0.9569302912817997,104477,5.467137624280482
0,0.9569459146434548,104477,5.466851551462509
9,0.9570151088442626,104486,5.467036416910841
8,0.9570317661170278,104494,5.46716894260451
7,0.9570611799660075,104501,5.467249136758397
13,0.9571465663254343,104514,5.467643212137065
10,0.9571864257700278,104524,5.467880309688219
14,0.957238648298394,104538,5.46832662028561
7,0.9572736110787271,104545,5.468406737106392
9,0.957276915389982,104554,5.468591453527904
4,0.9572834850083135,104558,5.4685146443514645
17,0.9573195314516504,104575,5.469117723968412
5,0.957323162072404,104580,5.469093191088798
16,0.9573287031648481,104596,5.469643884327773
9,0.9573467589928458,104605,5.469828487764066
3,0.9574745756082279,104608,5.469699346405228
11,0.9574755255645759,104619,5.469988497333473
3,0.9575033711436645,104622,5.469859361112563
5,0.9575275271069733,104627,5.469834797156001
4,0.9575476956168157,104631,5.4697579591196615
7,0.9575865161873002,104638,5.4698379508625194
19,0.9576922803362407,104657,5.470545188437614
0,0.9577634950448628,104657,5.4702592515157855
8,0.9578583525948228,104665,5.470391470234673
12,0.9578661799420899,104677,5.47073272708268
1,0.9580504594638451,104678,5.470499085445518
12,0.9580934546961781,104690,5.470840301003345
4,0.9580997290570143,104694,5.470763442545854
5,0.9581941748914828,104699,5.470738844184345
0,0.9582124211133898,104699,5.470453001724228
6,0.9582461425806815,104705,5.47048066875653
9,0.9583493963484753,104714,5.470665064521185
17,0.9584246063979658,104731,5.471267370180755
10,0.9584938884318455,104741,5.471503944000418
2,0.9585417340153682,104743,5.471322607605516
1,0.9585438806099523,104744,5.4710890571950905
1,0.9585905801372877,104745,5.4708555311814475
3,0.9588827520975576,104748,5.4707264845667725
11,0.9589654659934947,104759,5.471015249634426
8,0.9590263578185968,104767,5.471147318397827
1,0.9591400557277664,104768,5.470913838120104
6,0.9591568585085994,104774,5.47094146519764
7,0.9592816485218326,104781,5.471021303258145
2,0.9593125487600047,104783,5.47084007727249
0,0.959388854892291,104783,5.4705544533778845
7,0.9594871229845073,104790,5.470634299138606
13,0.9594988585190244,104803,5.471027354353727
0,0.9595428991019351,104803,5.470741765412121
2,0.9595645755103612,104805,5.470560601315378
6,0.9595946368611941,104811,5.470588235294118
15,0.9596107468698967,104826,5.471085594989561
1,0.9596178423998493,104827,5.470852251970148
6,0.9596612616223288,104833,5.470879866402255
5,0.9596769792765848,104838,5.470855294056254
5,0.959678851542718,104843,5.470830724274681
1,0.9598200556290247,104844,5.470597443255936
2,0.9598345939083913,104846,5.470416362308254
1,0.9598567566048792,104847,5.470183127249961
11,0.959935099209439,104858,5.470471619365609
4,0.9599726094710823,104862,5.470394908445928
0,0.9600368696161554,104862,5.470109546165884
8,0.9600599231308149,104870,5.470241510614992
3,0.960143059790305,104873,5.470112664302107
3,0.9601870117284722,104876,5.469983831429615
7,0.9602073811681238,104883,5.470063627829353
1,0.9602321679250414,104884,5.469830508474576
4,0.9602876841170825,104888,5.469753858990405
7,0.9603123133949064,104895,5.469833654899098
4,0.9603416273488263,104899,5.469757013244342
3,0.9604091085905931,104902,5.46962823921998
4,0.9605040370234422,104906,5.469551616266945
5,0.9605247884697394,104911,5.469527136228559
5,0.9606358151655485,104916,5.469502658742571
14,0.9606402821755726,104930,5.469947349215452
2,0.9606435445042811,104932,5.46976647206005
6,0.9606746721092287,104938,5.469794109981756
3,0.9607204455550338,104941,5.469665381006984
3,0.960768342405795,104944,5.4695366654505655
8,0.9607917295351698,104952,5.469668542839274
3,0.9609180573860909,104955,5.469539840533639
9,0.9609329225696275,104964,5.469723814486712
2,0.9609698782275712,104966,5.469543014954927
0,0.9609749691422044,104966,5.469258024176741
6,0.9609857169980345,104972,5.469285677069765
4,0.960989476842616,104976,5.469209127852454
0,0.9610038688009177,104976,5.468924199010159
7,0.9610592169761923,104983,5.469003959158158
3,0.9611658895139492,104986,5.468875345106006
1,0.9611897750038996,104987,5.468642566934055
5,0.9613705167624089,104992,5.468618157195687
0,0.9615384219824318,104992,5.468333333333334
9,0.9615906790559098,105001,5.468517264725795
1,0.9616217140444241,105002,5.468284553692324
0,0.961690397173125,105002,5.467999791699214
7,0.961716728980152,105009,5.468079566756925
6,0.961735813996271,105015,5.468107263733403
0,0.9617418721408173,105015,5.467822555451422
1,0.9618069935332529,105016,5.467589941167283
1,0.9618403854218636,105017,5.467357351103707
3,0.9618440688946637,105020,5.46722890311833
11,0.9619516173648074,105031,5.467516918271733
4,0.9620997263902876,105035,5.467440528863672
0,0.9621105023811417,105035,5.467155944201541
1,0.9621320148656061,105036,5.466923437256025
10,0.9623399418308466,105046,5.467159362964505
2,0.9623609601190811,105048,5.466978922716628
9,0.9624162899360661,105057,5.46716278101582
7,0.9624311328402226,105064,5.467242545662694
0,0.9624318566257831,105064,5.466958060151941
7,0.9624339662870434,105071,5.467037827150216
9,0.9624577990872598,105080,5.467221644120707
10,0.9625072216935174,105090,5.4674574683939445
12,0.96256127243782,105102,5.467797315575902
6,0.962642691643345,105108,5.467825001300525
5,0.9626441411960005,105113,5.467800665834374
6,0.9629766968265265,105119,5.467828348504551
5,0.9630011932495729,105124,5.467804015395818
10,0.9630118064112054,105134,5.4680397357882145
4,0.9631017086461464,105138,5.467963386727689
10,0.9631132640362364,105148,5.468199074314837
6,0.963155489062328,105154,5.468226729069163
12,0.9631772993236126,105166,5.468566377203474
6,0.9632020852598164,105172,5.468594009983361
7,0.9632434097966578,105179,5.468673633858472
9,0.9633079119715875,105188,5.468857231985027
5,0.9633129520718846,105193,5.4688328567715105
5,0.9633238905814686,105198,5.468808484092327
5,0.9634207433952767,105203,5.468784113947081
1,0.9634249326499252,105204,5.468551824513983
10,0.9634255452827117,105214,5.468787359010344
3,0.9634717271924007,105217,5.468659043659044
5,0.9635490473252645,105222,5.468634686346864
1,0.9635566840298885,105223,5.468402452967467
2,0.9635632264357229,105225,5.4682222106740115
1,0.9636221371725006,105226,5.467990022864269
6,0.9636639877357109,105232,5.468017666926475
5,0.963683637454048,105237,5.46799334926738
9,0.9637160241655223,105246,5.468176858731231
5,0.9637171507525127,105251,5.468152535328346
5,0.9637276181138003,105256,5.468128214452699
10,0.9637686266853054,105266,5.4683636363636365
3,0.9638936196513725,105269,5.468235416342008
18,0.9638945906903111,105287,5.468886349470185
9,0.9639275602899925,105296,5.469069755362801
2,0.963944831572605,105298,5.468889581385686
16,0.9640159842534864,105314,5.469436509997403
3,0.9640207641443045,105317,5.469308267552971
4,0.9640297871596853,105321,5.4692319675961985
7,0.9640444857308718,105328,5.469311454979748
11,0.9640620229638771,105339,5.469598629212316
10,0.9641006626918633,105349,5.469833852544133
0,0.9641570748333123,105349,5.46954986760812
1,0.9642028394657687,105350,5.469317827847576
2,0.9642733463944676,105352,5.469137725172611
12,0.964349138678172,105364,5.469476744186046
10,0.9643936971197442,105374,5.4697119127952245
13,0.9644311697605372,105387,5.470102771722205
9,0.964434609526097,105396,5.470285981211398
3,0.9644475809446745,105399,5.470157774548474
8,0.9644774683350655,105407,5.4702890653381075
6,0.9645798583197708,105413,5.470316554229372
0,0.96467839889696,105413,5.470032691609154
3,0.9647285783483709,105416,5.469904524699046
6,0.9647391716006729,105422,5.469932029263737
0,0.9647669744967768,105422,5.469648230777213
4,0.964902151732506,105426,5.469571984435798
1,0.9649384847758277,105427,5.469340112056443
3,0.9649738015092044,105430,5.469212014317581
2,0.9650358152318088,105432,5.469032057267351
5,0.9650465515268964,105437,5.46900772861663
3,0.9650665666603014,105440,5.468879668049793
8,0.9650690522886081,105448,5.469010943415798
0,0.9651650371931099,105448,5.468727310444975
0,0.965241261198935,105448,5.4684437068920815
7,0.9653721195453719,105455,5.468523127981746
16,0.9653802173838409,105471,5.469069224786103
4,0.9655110605138383,105475,5.468993051954786
5,0.9655684222741099,105480,5.468968735417639
7,0.9656212888845314,105487,5.4690481128162585
4,0.9656543785291279,105491,5.468971952926538
10,0.9657013161173288,105501,5.4692068429237946
7,0.9657083889900915,105508,5.46928619563527
12,0.9657227840127206,105520,5.4696247149077335
6,0.9658116927197659,105526,5.469652205463121
6,0.965867544352844,105532,5.469679693168861
9,0.9658703545176713,105541,5.469862658719876
5,0.9659100241221298,105546,5.469838308457711
7,0.9659293179022584,105553,5.469917603772607
2,0.9660262282630313,105555,5.469737796662867
10,0.9660288195417447,105565,5.469972537437173
8,0.9660680283107529,105573,5.470103626943005
4,0.9660727415126574,105577,5.470027459717113
10,0.9661753665813367,105587,5.470262149000104
7,0.9662805761533338,105594,5.4703413977102
4,0.9664346633260368,105598,5.470265230004144
9,0.9664495866025176,105607,5.470448070448071
8,0.9664840984528239,105615,5.470579094581995
2,0.9665553782538903,105617,5.470399337028021
8,0.9665615401346196,105625,5.470530350113942
1,0.9665700268620058,105626,5.470298824382413
4,0.9667314235081022,105630,5.470222682547902
3,0.966758869440423,105633,5.470094764641914
5,0.9667603442634509,105638,5.470070422535211
8,0.9667845883223776,105646,5.470201418733495
1,0.9667891152909519,105647,5.46996996996997
8,0.9669374956042961,105655,5.4701009578048145
1,0.9669855795144161,105656,5.469869538206668
4,0.9670070571607238,105660,5.469793446187296
10,0.9670155156168871,105670,5.470027953204266
5,0.9671432733878338,105675,5.470003623375951
0,0.967215965234416,105675,5.46972049689441
4,0.9672231572424479,105679,5.469644428342218
4,0.9673891911159218,105683,5.469568367663803
1,0.9674130931136125,105684,5.469337059462816
6,0.9674302209524521,105690,5.469364520803146
12,0.9674359717855536,105702,5.469702457956015
7,0.967460442742949,105709,5.469781641312222
7,0.9674822391626628,105716,5.4698608164743625
17,0.9675042742114215,105733,5.470457367549669
2,0.9675090522166868,105735,5.47027782089089
0,0.9676220938972456,105735,5.469994826694258
0,0.9676321980602246,105735,5.469711861776421
11,0.967778243760212,105746,5.469997930891785
0,0.9677944879698546,105746,5.469714995086123
10,0.9678275681581792,105756,5.4699493120926865
7,0.9678283251025679,105763,5.470028445823636
12,0.9678680665037208,105775,5.470366156392222
3,0.9679824807818883,105778,5.470238403061488
0,0.9679893266077425,105778,5.469955527976006
0,0.9680405359794149,105778,5.469672682144888
8,0.9681020733536069,105786,5.469803516028955
11,0.968121544142732,105797,5.470089447288144
10,0.9681958557388081,105807,5.470323648019853
9,0.968202318803426,105816,5.470506126247221
4,0.9682568067225849,105820,5.470430107526882
7,0.9682849535944238,105827,5.470509175497544
14,0.968322089802016,105841,5.470950067197354
5,0.968368880941619,105846,5.470925724918592
4,0.9685684995064766,105850,5.470849700227414
0,0.9685774605255907,105850,5.470566954364567
3,0.9685997861893383,105853,5.470439276485788
0,0.9687568896673485,105853,5.470156581055242
15,0.9687698663968736,105868,5.470649028524184
22,0.9687713446490162,105890,5.471503126130315
2,0.9688298561204111,105892,5.471323757362819
7,0.9688693592157384,105899,5.471402738310514
5,0.9689246786347062,105904,5.4713783839636285
3,0.9689965876456128,105907,5.471250710337346
9,0.969051699966729,105916,5.471432999276785
2,0.9690694676996024,105918,5.471253680458702
4,0.9691610900977022,105922,5.471177685950413
3,0.9692128816309565,105925,5.471050049067713
4,0.9692652292540532,105929,5.47097407292635
0,0.9692736485033951,105929,5.470691525073594
13,0.9693641532334701,105942,5.471080355298492
15,0.9694012969634731,105957,5.4715724244771495
6,0.969436331622702,105963,5.471599710833419
12,0.9695055877743012,105975,5.471936799710848
0,0.9695161275220993,105975,5.471654275092937
0,0.969665450365879,105975,5.471371779647891
1,0.9696721209481513,105976,5.471140939597316
11,0.969677168938141,105987,5.471426358990243
2,0.9696851456166239,105989,5.471247160850712
9,0.9696950536545774,105998,5.47142930883188
4,0.9696973577042438,106002,5.4713533601734285
1,0.9698147215520156,106003,5.4711225806451615
8,0.9698315075610046,106011,5.471253096614368
0,0.9699446358091769,106011,5.470970738504413
0,0.9700469286730055,106011,5.470688409536588
13,0.9701496876129364,106024,5.471076938954538
1,0.9701524241133835,106025,5.470846233230134
11,0.970300442074279,106036,5.471131520561374
0,0.9703133953788788,106036,5.470849241564338
8,0.9703450113307078,106044,5.470979724500851
3,0.9703584482767681,106047,5.470852249277755
5,0.9703617294558982,106052,5.470827959762703
9,0.9703842586184437,106061,5.4710100072217065
10,0.9703923289901901,106071,5.471243616856657
10,0.9704732917373585,106081,5.471477202393233
7,0.9705285140813014,106088,5.471556036928155
15,0.9705434292328152,106103,5.4720474471377
4,0.9706378046670806,106107,5.471971533185498
1,0.9706490004981017,106108,5.471740924092409
2,0.9706638530574976,106110,5.4715619037797145
0,0.9706845478864906,106110,5.471279777250696
0,0.9707149034864209,106110,5.470997679814385
0,0.9708266143033167,106110,5.470715611466281
2,0.9708837589092023,106112,5.47053668093004
0,0.9709650555332637,106112,5.470254665429426
7,0.9709981575990291,106119,5.470333522346513
1,0.971000460305176,106120,5.470103092783505
6,0.9710080696878681,106126,5.4701304056491935
5,0.9710342880902717,106131,5.470106174621173
12,0.9711130564414,106143,5.470442715044065
2,0.9711605404776671,106145,5.470263863121006
4,0.971162433391256,106149,5.470188095851585
5,0.971192479022352,106154,5.470163866845305
9,0.9712102208505978,106163,5.470345751532952
3,0.9712200799704099,106166,5.470218466611707
2,0.9712632698530951,106168,5.470039672316966
1,0.9712930462463456,106169,5.4698093766099944
1,0.9713639944983781,106170,5.469579104631395
7,0.9714851267663704,106177,5.469657943540079
6,0.9714919326703916,106183,5.4696852624529955
2,0.9715086896710522,106185,5.469506541670959
1,0.9715156056645028,106186,5.469276332732424
7,0.9715391784511331,106193,5.469355170992995
1,0.9715409778381167,106194,5.4691249935623425
2,0.9715528687034467,106196,5.468946338448862
0,0.971600912652799,106196,5.468664709820279
3,0.9716463025237622,106199,5.468537590113285
15,0.9716499840599655,106214,5.4690283713506
6,0.9717083248851724,106220,5.469055710019566
2,0.9717817821718651,106222,5.46887710446378
10,0.9717967843398708,106232,5.469110378912685
3,0.9718023761967818,106235,5.468983268983269
2,0.971824496149923,106237,5.46880469473901
2,0.9718318286289687,106239,5.4686261388788795
11,0.9718938211336043,106250,5.468910850319127
3,0.9719297204629005,106253,5.468783776828452
15,0.9719380893286715,106268,5.469274318064848
1,0.971957678855239,106269,5.469044310637641
14,0.9719673848118134,106283,5.469483326471799
11,0.9720601288712397,106294,5.469767920547523
11,0.972083187328249,106305,5.47005248533498
3,0.972115531930436,106308,5.469925392333419
2,0.9721244293448813,106310,5.4697468614941345
4,0.9721831708942776,106314,5.469671245562587
18,0.9722091020097567,106332,5.470315876118942
3,0.9722148180884594,106335,5.470188795719944
12,0.9722833436116799,106347,5.470524691358024
10,0.9724868445132614,106357,5.470757677074225
2,0.9726335272197306,106359,5.470579158522786
4,0.9726631093793237,106363,5.47050352311886
1,0.9727146511122879,106364,5.4702736062538575
8,0.9728214004553662,106372,5.47040370275135
0,0.9728953297455069,106372,5.470122390208783
10,0.9729147404189326,106382,5.47035532472875
2,0.9729724661329222,106384,5.470176881941588
3,0.9729729668837175,106387,5.470049874029513
10,0.9729889165889604,106397,5.470282776349614
5,0.972994045581001,106402,5.470258598529639
8,0.9730066137158149,106410,5.47038864898211
6,0.9730205635344806,106416,5.470415874158228
5,0.9730664607694398,106421,5.470391693225044
6,0.9730805156964988,106427,5.470418915445901
1,0.9731583071164744,106428,5.4701891447368425
2,0.9732117577244965,106430,5.470010793030786
4,0.9732118412374409,106434,5.469935245143386
5,0.9732682799829464,106439,5.469911095123079
4,0.9733173335265015,106443,5.46983556012333
7,0.9733498953317989,106450,5.469914187349057
8,0.9733513327978978,106458,5.4700441886753675
5,0.9734437305121706,106463,5.47002003802086
6,0.9735190832409127,106469,5.470047266748869
4,0.973625632321569,106473,5.469971744156178
6,0.9737044782832699,106479,5.469998972567554
7,0.9738102428471411,106486,5.470077567164946
0,0.9739640591261611,106486,5.469796589274707
2,0.974002664240415,106488,5.46961836766141
9,0.9741206911363671,106497,5.4697996918335905
1,0.974122981471835,106498,5.469570129936829
8,0.9743730553724336,106506,5.469700082169268
6,0.9744194914173703,106512,5.469727314743491
9,0.9744201730406398,106521,5.46990859607682
2,0.9746051065769864,106523,5.4697304236200255
2,0.9746957945338448,106525,5.469552269459848
2,0.9747739024961727,106527,5.469374133593469
8,0.9748126682735629,106535,5.469504055857891
2,0.9748573096147147,106537,5.469325940756712
10,0.9748640186792707,106547,5.469558521560575
6,0.9749040101225965,106553,5.469585750218161
13,0.9751152755670771,106566,5.46997228210656
0,0.975125843152782,106566,5.469691525945696
1,0.975168912673063,106567,5.469462122767399
20,0.9751691454236993,106587,5.470207852193996
0,0.9752747692549422,106587,5.469927127168224
1,0.9752802805153961,106588,5.469697747216093
0,0.9752853265015992,106588,5.469417077175698
4,0.9753001446597578,106592,5.469341679922008
3,0.9753805079493278,106595,5.469214982042073
6,0.9754249438979341,106601,5.469242214355344
1,0.9754552038988336,106602,5.469012928380875
4,0.9754924970302168,106606,5.468937567331863
7,0.9755640850900396,106613,5.469016107520263
2,0.9755751067837332,106615,5.4688381636317
5,0.9756319885715683,106620,5.468814115716044
22,0.9756972812752842,106642,5.469661999281941
2,0.9757236214833176,106644,5.469484049646118
2,0.9757399788045288,106646,5.469306118262475
4,0.9757769798652216,106650,5.469230769230769
5,0.9757886587494172,106655,5.4692067073483415
9,0.9758438705445011,106664,5.469387755102041
5,0.975886072560604,106669,5.4693636876378
3,0.9758987841436841,106672,5.46923707957342
16,0.9759034843586825,106688,5.4697769802614715
9,0.9760028843955894,106697,5.469957961652825
2,0.9761468772742291,106699,5.46978007894602
0,0.9761706172207221,106699,5.469499692433874
13,0.9761898379894304,106712,5.469885693782357
7,0.9761903147836571,106719,5.469964120963608
5,0.9762531944269379,106724,5.469940033827072
0,0.976369695719686,106724,5.469659696596966
0,0.9763715463916076,106724,5.469379388100241
11,0.9763860088237788,106735,5.469662806190428
12,0.9763874785311674,106747,5.469997437868306
3,0.9763933198076492,106750,5.46987087517934
1,0.9764009532998839,106751,5.469641850694266
5,0.976410626577822,106756,5.469617788707859
4,0.9764548530185952,106760,5.469542497054152
8,0.9764947219679766,106768,5.469672131147541
4,0.9765296890262256,106772,5.469596844423954
11,0.9765328908193373,106783,5.469880135232046
10,0.9766515465368742,106793,5.470112175382882
0,0.9766565012389319,106793,5.469832001639008
0,0.9766581431390132,106793,5.46955185659411
6,0.9767522023279939,106799,5.46957902284134
5,0.9767812246309971,106804,5.469554975162596
11,0.9768028725466148,106815,5.469838181073331
10,0.9768528907658286,106825,5.47007015208152
1,0.9768769854495751,106826,5.46984126984127
1,0.9768877646327077,106827,5.469612411038861
1,0.9769349611757098,106828,5.469383575670694
10,0.9770300201829596,106838,5.469615522449189
21,0.9771125821304996,106859,5.47041056619228
5,0.9771355676954571,106864,5.4703864857947275
6,0.9772014869379602,106870,5.4704135954135955
1,0.9772318523037009,106871,5.4701847776014745
13,0.9772546925633239,106884,5.47057017094892
4,0.9772611783595685,106888,5.470494907620656
4,0.9772661872791873,106892,5.470419651995906
0,0.9773163738702673,106892,5.470139706258636
10,0.9773524913119569,106902,5.47037150752226
0,0.9774174000921078,106902,5.470091592897712
7,0.9774324852808874,106909,5.470169873106836
0,0.9774361909880336,106909,5.469889997441801
1,0.9775130225350276,106910,5.469661311777346
6,0.9775963097521424,106916,5.469688443239372
0,0.977716362861224,106916,5.469408635154491
6,0.9777433043707281,106922,5.469435776766075
7,0.9777518784136447,106929,5.4695140664961635
7,0.9777575791880216,106936,5.469592348217483
4,0.9777938756643596,106940,5.469517184942717
12,0.9778675659772703,106952,5.469851173732931
1,0.9778793636626664,106953,5.469622583614606
0,0.977970912317142,106953,5.469342879059064
2,0.9780311137358055,106955,5.469165473511966
6,0.9781121129935773,106961,5.469192616454467
14,0.9782228693759359,106975,5.46962879640045
2,0.978234625197371,106977,5.469451403445984
0,0.9782392473273451,106977,5.469171779141104
15,0.9783168689719203,106992,5.469659015387761
3,0.9784020116261944,106995,5.469532767610674
4,0.9784403197080285,106999,5.469457649644737
1,0.9785249220185913,107000,5.469229196483337
3,0.978738533262124,107003,5.469102990033223
2,0.9788997402712181,107005,5.468925687416948
0,0.9789877912159842,107005,5.468646190013799
11,0.9790020067649968,107016,5.4689288634505315
7,0.9790130034399799,107023,5.469007103071184
9,0.9790705178839415,107032,5.469187531936638
11,0.9791720950118613,107043,5.4694701343825045
4,0.9792187351501269,107047,5.469395054159003
7,0.9792230252799516,107054,5.469473253972309
0,0.979388128739122,107054,5.469193828548074
8,0.9794546836775564,107062,5.469323116219668
6,0.9795392829463395,107068,5.4693502247650185
0,0.9796059884951035,107068,5.469070848444604
7,0.9796662415641596,107075,5.469149044846256
5,0.9797295226526338,107080,5.469125082997088
0,0.9797327654982355,107080,5.468845760980592
6,0.9797553111406643,107086,5.468872886982279
2,0.9797647156161351,107088,5.46869574098662
0,0.9797912460633407,107088,5.468416483684829
2,0.9799563397789373,107090,5.4682393790849675
5,0.9800085144708355,107095,5.4682154710237425
8,0.9800485354374132,107103,5.468344736035944
2,0.980109042448795,107105,5.468167662224945
0,0.9801978599902251,107105,5.467888503165203
4,0.9802901823871598,107109,5.467813568839655
1,0.980359171273736,107110,5.467585502807555
16,0.9803840226049604,107126,5.468123117758155
3,0.9804041971712006,107129,5.467997141690486
13,0.9804378363519498,107142,5.468381564844587
3,0.9804880123774674,107145,5.468255588445443
14,0.9804885561202069,107159,5.468690992600153
2,0.9805582027427058,107161,5.468513982445397
2,0.980625451427985,107163,5.468336990355667
5,0.9806487987088853,107168,5.468313093172773
9,0.9807287338304983,107177,5.468493290474004
12,0.9807540749886815,107189,5.468826530612245
7,0.9807610013670109,107196,5.468904647722055
17,0.9807760437154254,107213,5.469492908886848
16,0.9807989976336684,107229,5.4700300974340665
2,0.9808336717640248,107231,5.469853091205876
13,0.9808851523864767,107244,5.470237184391737
1,0.9808940080679878,107245,5.470009180863001
13,0.9809436749334106,107258,5.470393226908757
7,0.9809510503388539,107265,5.47047123623011
4,0.9810336585276449,107269,5.4703962466214495
9,0.9810839735025171,107278,5.470576236613972
4,0.9812247276543823,107282,5.470501249298863
0,0.9812900081074856,107282,5.470222312869671
1,0.9813592395330601,107283,5.469994391475042
10,0.9813776609501439,107293,5.470225349240338
